"TCGA-P6-A5OF-01" "TCGA-OR-A5LJ-01" "TCGA-OR-A5KV-01" "TCGA-OR-A5LG-01" "TCGA-OR-A5LM-01" "TCGA-PK-A5HB-01" "TCGA-PK-A5HA-01" "TCGA-OR-A5KY-01" "TCGA-OR-A5KX-01" "TCGA-PK-A5H8-01" "TCGA-PK-A5H9-01" "TCGA-OR-A5LH-01" "TCGA-OR-A5JT-01" "TCGA-OR-A5JS-01" "TCGA-OR-A5JQ-01" "TCGA-OR-A5JJ-01" "TCGA-OR-A5JR-01" "TCGA-OR-A5JE-01" "TCGA-OR-A5JG-01" "TCGA-OR-A5JD-01" "TCGA-OR-A5JP-01" "TCGA-OR-A5JI-01" "TCGA-OR-A5KW-01" "TCGA-P6-A5OG-01" "TCGA-OR-A5LN-01" "TCGA-OR-A5J9-01" "TCGA-OR-A5LT-01" "TCGA-OR-A5LS-01" "TCGA-OU-A5PI-01" "TCGA-OR-A5L6-01" "TCGA-OR-A5LE-01" "TCGA-OR-A5LL-01" "TCGA-OR-A5LO-01" "TCGA-OR-A5LD-01" "TCGA-OR-A5K8-01" "TCGA-OR-A5KZ-01" "TCGA-OR-A5KT-01" "TCGA-OR-A5KU-01" "TCGA-OR-A5L4-01" "TCGA-OR-A5K2-01" "TCGA-OR-A5K4-01" "TCGA-OR-A5K3-01" "TCGA-OR-A5K5-01" "TCGA-OR-A5L5-01" "TCGA-OR-A5K1-01" "TCGA-OR-A5JZ-01" "TCGA-OR-A5K0-01" "TCGA-PA-A5YG-01" "TCGA-OR-A5LB-01" "TCGA-OR-A5JF-01" "TCGA-OR-A5LA-01" "TCGA-OR-A5L8-01" "TCGA-OR-A5KO-01" "TCGA-OR-A5L3-01" "TCGA-OR-A5K6-01" "TCGA-OR-A5K9-01" "TCGA-OR-A5JY-01" "TCGA-OR-A5JO-01" "TCGA-OR-A5JX-01" "TCGA-OR-A5JV-01" "TCGA-OR-A5JW-01" "TCGA-OR-A5JM-01" "TCGA-OR-A5JK-01" "TCGA-OR-A5JL-01" "TCGA-OR-A5JB-01" "TCGA-OR-A5JA-01" "TCGA-OR-A5JC-01" "TCGA-OR-A5J8-01" "TCGA-OR-A5J6-01" "TCGA-OR-A5J1-01" "TCGA-OR-A5J2-01" "TCGA-OR-A5J3-01" "TCGA-OR-A5J5-01" "TCGA-OR-A5J7-01"
"RP11-297J22.1" 0.56065084410131 1.55341957138108 0.727192286468627 2.96444458299688 2.15755989660673 2.37756797238012 1.83333241228356 0.169049257141235 1.62210586342072 -0.693147180559945 -0.693147180559945 2.50698640651878 3.15101778248388 0.541107644760289 1.90870296481309 0.652257830606764 1.5867998875762 -0.693147180559945 2.4010034988688 0.400822897831075 2.55930314005339 2.93229114516458 1.61296139938745 0.922326568931436 2.039584112806 0.882403377663524 0.612829880789289 2.28174030404926 2.52633249506562 4.54716302861873 -0.693147180559945 -0.693147180559945 1.9309304257457 -0.693147180559945 1.12723046747824 0.430036215453814 4.43672213687439 0.577407596266674 2.23367692144126 -0.693147180559945 2.89487660104218 -0.693147180559945 -0.693147180559945 2.17717763840943 3.33072573645242 2.66286534327219 -0.693147180559945 1.66512377728275 1.32232691322669 0.832376101929321 -0.693147180559945 1.29065937914795 2.27677742096279 -0.693147180559945 1.19128281034648 1.60495366174004 -0.693147180559945 1.91043259032269 1.95303887225681 2.01614944021834 0.238420287064614 0.758459258866011 1.97525054462256 2.90203524566071 4.42685413657556 0.742311301672592 1.67512435005833 4.02962932318707 -0.693147180559945 -0.693147180559945 2.73690044453575 1.86974502880008 1.73220169155693 0.167023445439944
"RP11-181E10.3" 2.65265420761003 3.40849902609715 2.19417549285773 2.74714959702399 3.19342438048848 2.45629830565969 2.36653736295817 2.92370771619951 3.43518934781337 3.4068450787882 3.24127487191167 2.86882297867994 2.72402673978995 3.25675646350383 3.44901875342305 2.76771523972953 3.07026118903091 2.29496190490329 2.51691850918792 2.8487523321948 2.78785118530365 2.25885501662754 2.05948102846367 3.03783068050118 3.12534571310323 2.78998545923696 3.5988071881351 3.24194995642609 2.64557248841614 3.85362082146349 2.49567747949188 3.48796992049472 2.97453716428379 2.87446415340113 3.36595581407206 2.55979385734058 2.84236319030667 2.94508673390377 2.72714926430108 2.50805561078345 2.23907634694016 3.00966328165479 1.71713798833364 1.83595626461201 1.68932579858939 2.25910145473556 2.49404032923611 1.87651277500087 2.87786216767825 3.24960121819381 0.899801296229057 3.19935238679628 2.96240358827031 1.619335673378 2.63526529336801 3.0278312183455 3.08840090501696 2.73440619917554 3.01389604943185 2.30150452266623 3.4457609150408 3.24960925881897 3.06118199426834 2.1919648348544 3.08739121832099 2.28276298764357 2.75420718562867 1.31415734516466 1.85657845827767 3.26201235251402 3.19392569280712 2.763067759275 3.65000407047404 3.33861569940611
"RP11-461L13.3" 1.0998197500847 1.39202975089326 0.250471730601565 2.08611592258664 2.75882311809755 0.304948211685768 0.37783068048942 0.937087139795078 3.45586152222158 0.791372428941239 0.955091647036375 2.69392406193631 1.7535979699568 1.07698587533322 2.20673050677761 1.39863705195933 1.75192617938671 1.3213571381664 1.21579530686192 0.400822897831075 2.95179130572135 1.3407542180244 2.64283201978283 2.22270307458295 2.039584112806 2.3723354973671 1.7719967851487 -0.693147180559945 2.52633249506562 2.14540635998074 1.36977747819583 1.33779686020054 2.04062454460973 3.84203137609689 3.05384827947651 1.53670651596475 1.46280828999209 2.84248702366541 1.2368391306288 2.4789778879695 2.04631725369759 1.53330350173218 1.59397845099718 1.96810475745211 2.26725579621249 3.59668220481108 2.01451503101876 1.97420026212634 2.32790447583506 2.25064652644042 2.52756411082195 1.78951858972961 1.27584918073149 3.07450562051618 1.63941753710027 1.77039192240104 2.20285957704665 0.949855834909436 2.46203946556918 0.406355566375295 1.77235536958715 1.6873156964224 3.0265173323486 2.074094211538 1.6036988411476 1.66815131973578 2.10938067349756 1.28000842505528 1.30588976224787 2.48605840134434 0.285139536439714 1.50209651485836 2.04307849722729 0.622490753683648
"RP3-466P17.1" 1.77130799750429 1.60583561844239 3.14366358363347 1.01742829585957 2.5981315576183 2.77400807092599 2.03779635939996 1.96308757975887 1.32767062910198 2.78222763188515 2.97756814384377 2.5720888050179 1.86420050840358 2.74063916295371 2.44378415769481 4.00805664457939 1.6396472847094 4.36757526049031 3.17220677365044 2.88106012642678 2.27067130888284 2.43840471468703 1.41915248246072 1.35029372150548 2.09602659983462 2.83653467874506 1.16042646244668 2.30074315218193 3.15588255741986 2.68865305404733 2.40136166706058 2.01303845581703 2.46557234741086 3.66735161796104 2.20861981776573 2.43757028870336 2.36238143286339 2.65690831371986 2.43578503721618 2.22947309829847 2.84109914834827 2.43859258626942 2.67972550128891 2.13936418928557 0.798400755986527 1.56525458301077 3.88653170038204 1.27968169039585 2.25396350378673 3.05495423894157 2.58573080728869 2.20526892575018 3.39297177501008 2.82276433412665 3.17578533146366 2.96526432951758 1.4820411542198 2.56348121369694 2.45015253404303 0.413871136249071 3.22919624966567 2.00283225466613 2.84877912371394 3.15163542006122 2.38880045248664 3.86780726396977 2.3833374876103 3.68492408852711 3.64091830588571 4.11155384157754 2.79852285121052 2.66047323772916 2.84875012519275 2.36694074116084
"RP11-385F7.1" 2.35275509411231 1.19948454099014 3.38545265221411 1.87837421169893 2.75882311809755 2.20448123676097 2.92976347343192 3.27709875970408 2.75445501398151 3.26179498303401 4.04603866717778 3.17954470365465 2.84521507609063 3.59534608006717 2.72983105155373 3.67747577241884 2.12805867097216 5.53687511817747 3.70676008061523 3.34305539090431 3.82360873233151 4.80197191301394 2.57637733362394 0.922326568931436 3.43548603588552 2.87640291278739 3.67690206870944 2.81923324297973 3.29274360199889 4.62898272779408 3.15258646461571 2.23306033159454 3.77671822334797 4.07340935400073 2.11158008638971 3.35016567831814 3.65534048499718 3.35658747476266 2.38014575828149 4.36781023106426 3.18991752116144 3.23083400902722 4.80154536718935 2.84157522519822 2.65530409524517 1.53712385020641 2.25089797350504 3.49793161515301 2.95490076250578 3.62898799825108 2.96492402432069 2.68159138563928 3.64417847200358 4.12706664313153 3.5795241492297 3.56743206220896 2.43211314116233 3.66557840512068 3.41586330569808 1.7059621570218 4.17617601167088 1.9515992082401 3.78656783758725 2.45839182622545 3.81140386026921 3.72134734945674 4.03667528632862 1.03762391011093 3.96308116273869 3.71800602054224 1.84207753528872 3.01825053720456 1.89967230752583 2.93959110266919
"RP11-1060G2.2" 2.56634245283605 2.40415043417838 1.05214997569054 0.227420283746373 2.15755989660673 1.72976499548187 2.63387407059621 2.16448804799988 1.99410339636984 3.04342994060152 2.0144179047996 2.89877279977048 2.01939865221498 1.42561363361527 1.7876662496259 1.69919586835477 1.5867998875762 1.94548296245456 2.21035210477322 1.69841244817394 -0.693147180559945 1.96625184204033 2.92157936379276 0.611624431118826 2.81371121573558 2.2454436325743 2.72799116794094 2.01093277819056 1.8723828093711 2.80886195718625 2.57208349012136 1.96308717008265 0.261972207075688 2.86172127313738 4.2160379549561 1.53670651596475 2.48108324323223 3.31089697204332 1.59541165065514 1.32586664329209 2.04631725369759 1.90213548225336 1.39590742978059 2.56356847959013 2.26725579621249 2.32102582595436 -0.693147180559945 1.83155582497347 2.05634176008097 2.5719571033299 2.52756411082195 1.48590854080155 2.35439637138375 2.48744197703865 1.80543243834408 0.33327125361304 2.28525670973303 1.91043259032269 4.05316248409491 2.443624402224 2.42209067775609 1.9515992082401 2.11944276383473 1.19286154957435 -0.693147180559945 2.58823637865451 2.32031873235904 1.28000842505528 1.55911866152044 2.19092416983141 1.53895121691384 1.86974502880008 2.77003920684842 2.93959110266919
"RP11-230C9.4" 1.28910336033088 2.26797495587047 0.727192286468627 2.17576609287787 1.88896236196527 1.72976499548187 0.883036583146309 1.89575999060285 2.18232090273317 1.36426473464729 1.9164410643259 1.10581749413849 0.321521125612801 1.68113225047054 1.64543258365619 2.94224282543849 0.320354681371417 2.08937273717856 2.56106186556786 1.69841244817394 1.15148521829503 1.3407542180244 0.835973728084722 0.158465706285609 2.24963403553933 1.72476506492737 1.5122529808651 2.01093277819056 1.0652313196657 -0.693147180559945 3.10241731273709 1.96308717008265 2.13946648406385 3.67219003595189 2.59789853736636 1.28424491091481 2.48108324323223 1.72733777288089 0.679227744764796 0.75739985794411 1.28164944362705 1.53330350173218 1.14866459817542 1.70344258416604 1.88736000874197 -0.693147180559945 1.50370788635827 0.881505071397058 1.32232691322669 0.832376101929321 1.36994460068137 1.78951858972961 1.89664237036514 3.44195217622237 0.357977571968931 0.829010916134853 2.01439044557365 1.28868301397071 2.37889609305418 1.25390769784053 2.27530745024661 1.9515992082401 1.80670629839467 2.37526256115837 0.332376263653588 2.230478809551 1.22485586007371 1.77819666687593 2.80062078934853 3.78991299979352 2.17469216440006 1.50209651485836 2.55469758468101 1.99031243166911
"RP11-188D8.1" 0.118588171908264 2.63098399944415 2.0230935811928 2.88330346726699 1.52060724293345 1.12156818835764 1.21709066637714 1.66567632032362 2.18232090273317 1.72620132125443 2.45909128410082 1.54816292284853 1.7535979699568 2.58686443771127 1.78570677982362 3.23268945321858 1.5867998875762 2.08937273717856 3.23471458366798 3.27030529830719 2.48816608227512 2.34811040474981 2.04488084357065 1.15903201569224 2.57092913646926 1.83259793278906 2.14872058909229 2.94902943946706 1.66827650081789 2.80886195718625 1.99727525143029 2.89904187991552 2.04062454460973 3.78855981027961 2.11158008638971 1.73810654840449 1.82891127445813 2.48763032472585 1.2368391306288 1.95031393555016 2.70662872584098 1.53330350173218 0.325454205154968 2.56356847959013 2.0952405543394 1.7975633685194 1.87141845181736 1.97420026212634 2.32790447583506 2.04058343952075 1.99745371254411 1.78951858972961 2.35286561378773 3.23799856651973 2.07234999430384 1.4066123345694 1.90491044996561 1.54130335125808 1.64454017718501 1.87303490809698 2.10320997973816 0.275730015485348 2.24543968516311 2.18487108310103 0.332376263653588 2.31300192280285 1.47512158459923 2.10920360833017 1.92890108891797 4.98594521218475 2.07562530936198 2.91560226613947 3.41404457215434 1.99031243166911
"DKFZP434I0714" 4.99017430489881 4.57502438093103 5.58533672609361 4.52886778988633 4.75029874865503 4.55093596315289 5.04289371312425 4.45460666193714 3.79809654929245 5.02632229487892 4.9194630474376 4.55011435455074 5.05064206523282 4.71249594646857 5.38215589798303 5.19752184102923 5.04317003590773 4.88738139621967 5.45194370647612 5.51250151289059 5.33425170975727 5.35395184742562 4.32403947633292 4.46764011917768 4.89385509245609 5.72740836042137 5.33623739947076 5.28822323892471 5.24817759890634 5.14829422965385 4.8664972084651 5.996926729219 5.54336895728875 4.52980163084707 4.71622018890941 5.46809140192935 4.15101056627983 5.80243520726575 5.17718015061046 4.58968508049492 5.31927567194416 5.01973525997236 5.10085370362923 4.82421312017056 4.8450903833696 4.56411326976714 5.01354875674546 4.88011175050389 5.50548083896548 5.34595171706421 4.55352050029503 5.06286671858865 5.90807667064595 4.4656606047147 4.6600275249948 4.63073987621661 4.43620558741795 4.44213518385666 4.81283500893987 5.72000428608562 5.44026611420728 4.06974342149239 5.5072630035682 4.31842987131007 4.31381499395205 5.39275265252435 5.17420609432295 4.2619647358616 4.05936468742154 6.01898219070761 5.45054616748345 4.92864961237867 5.02388542317691 4.75705775237551
"CAHM" 3.28795619144735 3.04134804044964 3.57818270702774 3.10930037385971 2.36907541665872 3.86305355855507 3.49983352177612 2.55063293409939 3.35491186618771 3.4678841058179 2.92801764925299 2.43600866538672 2.40249284339893 3.47089832554929 2.36528240382806 3.98425344102402 2.54839994482263 5.17616167617797 3.65858365199869 2.51903701451259 3.55870046469187 3.29862556162269 1.92054954339538 3.23291025684951 3.43548603588552 2.91176403186621 2.72799116794094 3.16692016587487 1.8723828093711 4.45804749155172 4.16837231951348 3.01376044909988 3.61836469916573 4.84200660244117 3.36584799760904 3.87569935864596 3.60472729332761 3.40028125456377 2.97759894310455 2.15913243005194 3.99411903693442 2.9497177545449 4.8649177660953 2.93423035142729 2.8495654341967 3.11970494004474 3.44957843691222 3.23431219627744 2.71698613070683 2.70070294445125 1.73213313527869 2.62644430449256 3.25518340422493 4.09557807428529 4.11051609510452 3.70864924961097 2.1130585320925 3.55271772325055 3.35241912010888 2.91907005412701 3.39219753843854 3.18665305466691 3.30812044043154 2.67294130851663 2.86170189638596 4.10313009972446 3.4491153575534 3.60782862744598 4.39861270038591 4.72355690973759 3.13151172964385 2.0128229914514 4.13255577303806 3.04230374832063
"RP11-546J1.1" 1.28910336033088 1.69234613475957 1.48685355170846 2.88330346726699 2.15755989660673 1.56502065802151 1.97599739087452 1.52715804426888 2.59753599583091 1.86755915348963 1.54709804099126 1.35125204738679 1.89530368622089 1.88548402991144 1.90870296481309 1.82123456694639 2.01768984576795 1.3213571381664 1.97458223555033 2.66741843228423 1.15148521829503 2.17529844226329 1.7785354511179 1.15903201569224 2.81371121573558 1.46635290441455 1.97799486839182 1.38257272125182 1.8723828093711 3.94070601094492 0.497634014134254 2.44542602383741 2.13946648406385 2.86172127313738 2.92368100928702 1.73810654840449 2.0963155973343 2.37502801274312 1.85464286092888 0.75739985794411 2.17174024467544 2.17098513784464 1.90100482287346 2.68419018630573 2.26725579621249 2.56137223304908 2.4419494044377 1.66512377728275 1.82313680115957 1.87117345537802 2.76996635470829 2.36924734527025 2.27677742096279 2.8789565061421 1.19128281034648 2.24657097677423 2.36137835781829 2.29091891975481 2.53879751978983 1.50526449834937 2.663496633834 1.82816288334553 2.91175997712525 2.074094211538 2.14575539514368 1.80873934138229 2.32031873235904 2.28136248644549 2.19825270652787 3.33695000228854 2.07562530936198 0.914508114816526 3.09751977531098 2.4343597047168
"AC159540.1" 25.1949918179454 29.4907497556768 20.3458987321904 17.6121718174149 21.4036437781053 26.1838526388626 22.4386329623596 21.7507350376815 26.4507135295754 26.7585082348158 19.5286014414498 16.1428789595528 22.1014110028034 25.5380786601685 18.6153106476739 21.2934096759002 23.149296682061 20.1793005562385 21.4630958525873 24.0436803914591 14.5004070499107 24.7801630305574 20.7944104766142 25.6056969125117 22.8054731389032 22.7341175358869 31.1677023530831 23.1194371378307 16.9501923031681 26.1229656359343 20.6073538013212 21.5632221508644 25.438044125921 23.0145893369796 22.4025678599754 16.9160493696702 14.4747060901294 27.7416397121656 16.7418242702849 20.1048317793739 22.2024535687136 23.2382776002867 20.1991638647621 22.963323663155 16.3649614942839 20.622641177723 19.8731659833202 17.2205298331959 22.8294856228229 24.1158977590631 11.3703827954319 21.0034189907298 26.2788280627048 17.9952640230345 22.6696878007061 24.2791873161102 26.8615276807259 19.2958019322532 21.0952836780492 21.3296502586392 19.5435882582721 24.9783324859285 22.9899234335118 11.2089133605374 19.9695654061178 21.9886317517035 23.9548758871004 14.035596569335 15.9124956489424 21.941164704741 15.3946934683731 22.3924725443613 29.4212901256167 25.9634553346219
"TSIX" 6.08513673862441 6.27088698753916 5.47076724603536 5.47108529593655 5.21784146607476 5.42482980183424 5.43456826615512 5.86451022473108 6.48281630956575 5.99231310763828 5.89619067146853 5.88844025085767 6.24245823422364 5.88794193901728 5.74000536912347 5.42974188533984 5.49564975994517 5.86672230335755 5.07260010287055 6.08702014840505 5.7772564230657 5.80824782493621 5.90014604953101 6.07548286230264 6.36822594655555 5.29329645552744 5.85273648296519 5.97002076460079 5.91161629569703 5.72724837691216 5.35131466542018 6.0124354505584 6.28401635523523 5.63769424830574 5.32625737338566 4.98956753919679 6.3447318118322 6.15444375998283 5.40420260368223 5.54897819635987 5.78224415306943 5.78950236925975 5.49646494354577 6.48045048418581 5.422543535067 5.60912371291611 6.44452143347153 5.08837355613105 5.392341961891 6.07253786892906 6.0681654343196 5.85573691941213 6.05248145053894 6.46236170499619 6.11884928807377 5.65434093507009 6.15599785344188 6.10508888118025 5.66997079748854 5.52366316228023 5.77637592470111 5.80592795347564 5.71583927336261 5.90241110539364 5.1648789553398 6.06609809387361 5.2498719237487 5.23075113081171 6.00605744763855 5.92526424540423 5.64428408091766 6.01278231260115 6.13521159962675 6.28504740415407
"SNX29P2" 4.39015522253485 3.73219679770465 4.75664980711656 3.97945618118868 3.99302639409097 6.55548553161302 3.93737593900159 4.44253144886619 5.04189650627883 5.03053772200157 7.26846347145549 3.98206385355101 4.2453562596658 4.34200849084509 2.81719851458599 3.56271261993632 4.18869810217973 4.25483161032243 5.53949529354169 4.1268816876631 4.69591982532361 3.34670645808471 5.31153092176912 3.73230602811334 2.59129810623782 4.30292901315011 3.82648953130562 3.91852191466127 3.65221298366195 4.44365861460747 4.23666644224879 4.22415443631966 6.1042586208738 4.47406402663068 3.40897353521491 4.42479959515907 5.25197462155247 3.63397443524077 4.04999960182242 4.79182568572955 5.02739955236874 4.14147128161647 4.45358164335097 3.78610526521516 4.28477802276311 5.75453754709713 3.08416120476186 3.79530609475969 4.10373227970352 3.74201350629755 3.33292723156855 3.84463579108461 4.11120714479837 3.14028318408436 3.95024934233717 4.07008222211992 3.89162284806805 5.86743506719484 4.18018210782495 5.13885202657855 4.09994139368519 3.42929353290316 3.86348453098766 4.52134719107407 3.04219781572038 5.35722753681161 3.95124442565843 3.64287282642152 4.96121777709896 4.3905124520081 4.85323755947965 3.95597914836539 5.7214180029623 3.80523871948401
"RP11-36B6.1" 2.10259052474183 2.39362069362723 0.364670192893516 -0.693147180559945 4.41236927867705 1.16392180234835 1.4777661048775 1.68341777059094 2.03102369489968 4.24783614566794 2.11903397127889 2.35940596542184 0.502536917912443 0.635651611442788 0.392426571096441 2.84836338110665 1.65765433901337 1.65745063532442 2.58862318100713 1.74833272483017 3.48750842144476 1.79895553613286 3.80124975185098 2.02565176180058 1.70994475749854 2.18486100980644 1.52818344229637 2.64299169659265 2.05027908253931 2.0266362471656 2.92553898702631 1.63078078745528 3.06778159938303 -0.693147180559945 1.31575839136712 2.22683823276457 3.47042002884335 2.42281275077772 2.9154613103715 3.04263998810027 2.49482643624627 2.39779061560106 2.72457892819145 -0.693147180559945 1.26754161193124 -0.693147180559945 1.70646814052521 1.53719756138476 1.53437589998093 1.97911502009434 1.77567361676919 2.45991088143769 2.20886528241182 2.27946402946526 1.20267340859996 3.08201444217318 1.77887736630235 0.480825732825692 2.78846423636585 3.09931272366382 2.55035621217139 1.80892368101914 2.38124127352924 3.74873233831508 1.49848710881762 2.56837307471259 3.42475686926408 2.11990607852821 2.03282873823244 1.21395762702939 1.54262515021004 3.17314426495784 3.14475294509658 2.4791301081366
"LINC01235" 7.56567082658063 7.32823662665638 7.19112511408605 7.06594574296652 7.80771938390614 8.98989401211066 10.4650625715201 6.82085952500647 7.6863821083188 6.80847811651321 2.467846366375 7.81772966258039 8.00129586652024 7.13047387426915 3.43006370192476 3.9477828615346 6.04713753480809 3.97316987197867 6.7148858812824 6.82096257945738 4.25579830125012 3.28752260879639 3.29564508919818 10.9901210619155 7.68707258791859 10.1197192995351 4.65954692474535 6.89459091014582 4.29888641548784 7.87149058053966 6.70945498818743 5.32367684758779 7.16506815130311 5.93143653452637 7.54916024194236 5.42811441122146 11.3537837340436 6.24811290663098 11.0634811666141 6.66724277480732 4.32881777368229 4.02414147965951 7.14146854557634 1.89441006637672 2.69957903591716 8.20508141631239 5.24668402248702 9.09679335962583 6.40928320787395 7.51832842129951 3.42504848239287 3.6435029895699 5.60563840652668 6.33020851131794 6.92697711667691 3.91738613975407 7.48383964758447 6.97730723395257 8.03336829542288 6.21314222625279 7.27562193249143 5.67846967836431 5.45294754131178 5.09873349738982 1.74408633024737 5.3865065909681 2.97253385650022 7.35915665788503 7.90107627314754 2.89215173115373 7.86351724408888 6.19801695369266 2.10612143874986 5.69365714812205
"RP11-502I4.3" 3.13761080930796 2.79169979467439 4.05891610316942 4.79567615853471 3.68940466511101 3.99540776426972 2.79669571905618 2.68990710463016 4.31646854630258 2.87142379264906 4.37994022768642 3.72523884175518 3.40327680201983 4.70288309759791 3.71007527648095 4.02755991738124 3.50873935733409 4.40133941010302 4.58159749025137 3.94133062291241 4.0428343367598 3.96161639279636 4.02938618777478 3.29145203488159 3.86822265348678 3.62935210550756 3.83021098254872 4.75957785595508 4.23268652337021 3.2780596444087 4.87436146394504 5.04217852359771 4.46956170615938 3.96431783144429 3.25756840589646 3.76149739733957 3.87720004637333 4.17030419048391 4.04480869395353 4.31647148919289 3.95668848229703 3.24225267032358 4.57983919407967 3.6607013435103 3.4826340115379 2.7312321011999 5.05670630795564 3.05550208578954 4.73577714576763 4.01631759947986 3.83063793501613 3.2083545567507 3.94345480043218 4.81474963217378 4.69808210014745 3.70413384835956 3.81827564345081 4.368284277869 3.65524246636624 3.92990570625852 5.10370332308998 4.02369018786544 4.42426758625752 3.84835817761377 3.81623582780778 4.42431594559611 3.63100316311092 4.65803445070217 4.75827848942199 3.92191159628733 3.94032271117968 3.36380822589767 3.33434985789392 4.89635617660013
"RP11-105N14.1" 1.44819742611179 1.39202975089326 1.65015512872092 1.87837421169893 2.26889961472334 3.8075697862786 1.97599739087452 0.625059399426629 1.76205022466733 2.91329784237505 2.62416765346606 2.08754375849126 2.47904901519157 1.07698587533322 1.78570677982362 2.53122557218769 0.320354681371417 2.08937273717856 3.19628098946705 2.59597733299952 1.76229186636377 1.70163187368043 1.41442466950177 1.35029372150548 2.24963403553933 2.01861659454778 2.29450542374178 1.84190879064785 3.19928928799698 1.7687766067958 3.41000682411132 2.53678800176886 3.19804895376643 -0.693147180559945 2.77399829338063 0.430036215453814 3.43542331002009 0.577407596266674 2.38014575828149 2.91560405275526 2.38342043271615 2.17098513784464 1.14866459817542 2.35000753950759 1.26721751808937 0.633254470547426 0.915958178642769 2.63201236504458 3.11137788965801 2.31188802138053 2.38004582938084 3.00046565632767 3.02195156519662 2.10254447896078 3.87020281399856 1.77039192240104 2.49817335010355 2.17943931621444 1.44524758373282 0.406355566375295 2.81265601600997 0.758459258866011 2.54934985463996 1.94949921345844 2.03525698938901 2.89638917359155 2.32031873235904 1.03762391011093 3.7115938949517 2.66141933836005 1.09522080206683 2.24918045783968 3.22822460990567 0.167023445439944
"RP11-346C20.3" 4.50413282111967 3.89554146180251 2.44102771599186 5.02625480716651 4.31343373934866 3.37530689570749 3.95356118999538 3.98402821082024 4.30515345923005 4.81180494823221 2.99666062170168 3.4844063228851 3.67990570969033 4.50072792392124 4.09565360908349 5.11797869617552 3.76601096825984 4.46838310991589 5.17184276435297 4.15608197887695 3.7775543056905 4.11905312436779 4.63096447242167 3.05978930270728 4.02896014820899 4.70391527359488 3.49029214742803 4.49755525973287 4.42466690405967 5.2112553483368 4.63990250236828 4.15203879791764 4.77877034519176 4.32741934973614 4.84629232689153 4.53781289295653 3.15309550648331 3.98508144894879 4.27336372495285 3.62405174965274 4.03888489994293 4.22977918968717 3.4915000464954 4.41835505008112 4.59441033297467 3.83923419655118 3.3494956730793 3.86195464384826 4.14638355444332 4.14608162387745 4.64454068903713 4.10728270752329 5.06202034402034 4.27115818532774 3.51525339071784 4.23249718277943 2.44945143334685 4.05592946595056 4.31021881198665 3.82075227234018 4.63640348336884 3.01550933972215 4.63279894680745 3.01373739394907 3.68796007579039 4.58238986910057 4.25866808706883 4.05022664406795 3.33772809290541 4.37869397282688 1.99008860383288 4.70112066113205 5.17210747675465 3.82462459282238
"CTD-2078B5.2" 4.402225477876 2.19223637230867 -0.693147180559945 1.61584617166574 3.95998009400498 4.97213696997293 1.66687238305407 2.21946372378571 -0.693147180559945 -0.693147180559945 1.19348146388689 5.542502635994 -0.693147180559945 -0.693147180559945 3.57303043394629 4.10832149459461 -0.693147180559945 2.21513876068516 5.83667820115587 -0.693147180559945 -0.693147180559945 4.57250980855537 4.81470304291025 2.92510683866495 1.40945060360999 1.70955030096151 -0.693147180559945 5.38256845547495 5.91043109380857 -0.693147180559945 3.86335265662596 0.472217609977623 5.53153028895574 -0.693147180559945 6.14184041993028 0.430036215453814 3.30419011535581 5.52391524930963 1.2368391306288 -0.693147180559945 1.28164944362705 2.83391607237903 3.22963627633184 1.8445039933227 -0.693147180559945 -0.693147180559945 2.01451503101876 4.6152480163072 6.12557366101439 5.84055042941676 2.38004582938084 4.73247489946521 5.1239902409736 2.48744197703865 2.60461890008084 3.4029408949268 5.79377812005031 2.05395438729459 4.14590923680904 2.3526470978066 6.80584282716677 1.6873156964224 6.21717843870853 4.57929183019147 -0.693147180559945 5.91831206361728 4.67354587109759 5.15764635279829 -0.693147180559945 4.71311623937985 2.0203345346409 2.5235891221948 3.75280897659463 -0.693147180559945
"RP11-10C24.3" 2.98693850598654 3.1970557093751 3.99488816884649 3.82138700985098 4.58052077227293 3.33894908520711 4.4630451553449 3.53640225764753 4.36038128070632 3.89765004029774 4.61115148253227 3.58838159047872 3.5010956926318 3.89101960785736 4.82034736099919 3.4232599433909 3.85633971041808 3.47652572777548 3.7192812422869 4.53637050795057 3.79116264696279 4.03855366141245 2.8237060774916 3.51716140468202 4.46234369080978 3.90825372539186 3.49562629947003 3.66587809133515 4.58071393643091 4.0496320767105 3.01259301791251 3.52624049312866 4.5813046845842 3.48600813646549 3.76943178438609 3.0892996330502 3.66635309958565 3.25049321224835 4.45615092218262 3.91410656971177 2.70929825593738 3.51734217182599 4.2132673356388 3.7635958744172 3.17049559982766 3.44342838003657 3.98330645134111 4.12509799133093 4.26905880349934 4.04677137036956 3.56126843393685 4.48454330696093 3.91264270138708 3.16251867254149 3.63717174247132 3.18416728636387 3.51576072817179 3.55981554548568 4.18130113070997 3.96721962771947 4.48994036084988 4.48332912926295 3.38383255268128 3.85896360215279 3.83402092914929 3.74275088012454 4.24106865577798 3.90156616838866 3.68993993443963 4.59915489395646 4.54599753529382 3.84314112757873 3.34009306012961 4.1295201785916
