"TCGA-W5-AA39-01" "TCGA-YR-A95A-01" "TCGA-ZH-A8Y5-01" "TCGA-W5-AA2X-01" "TCGA-W5-AA2H-01" "TCGA-ZH-A8Y4-01" "TCGA-W5-AA38-01" "TCGA-W5-AA2U-01" "TCGA-3X-AAVE-01" "TCGA-W5-AA2G-01" "TCGA-W5-AA2R-01" "TCGA-W5-AA31-01" "TCGA-W5-AA2Q-01" "TCGA-4G-AAZO-01" "TCGA-3X-AAVB-01" "TCGA-W5-AA2W-01" "TCGA-4G-AAZT-01" "TCGA-W5-AA34-01" "TCGA-W5-AA2T-01" "TCGA-W5-AA33-01" "TCGA-3X-AAVC-01" "TCGA-ZH-A8Y2-01" "TCGA-ZH-A8Y1-01" "TCGA-ZU-A8S4-01" "TCGA-ZD-A8I3-01" "TCGA-W5-AA36-01" "TCGA-3X-AAVA-01" "TCGA-ZH-A8Y8-01" "TCGA-WD-A7RX-01" "TCGA-W6-AA0S-01" "TCGA-W5-AA30-01" "TCGA-ZH-A8Y6-01" "TCGA-W5-AA2Z-01" "TCGA-W5-AA2O-01" "TCGA-W5-AA2I-01" "TCGA-3X-AAV9-01"
"RP11-395N3.2" 3.81165817063364 0.416112827987923 -0.693147180559945 3.18164494599028 1.17886060743753 2.57385704582827 -0.693147180559945 0.829711355793815 1.27891878087286 2.07594425574284 2.30597545933167 1.43478064740083 1.28315400117783 1.27014389201656 0.896487658788574 1.53308623437858 2.09765314260881 1.4862907022789 2.33005188216903 1.12603417035392 3.07796206984655 2.78524385559378 0.960379492830587 2.08690058308519 2.20075372841948 1.72823422076423 1.63910582172353 1.67639746690721 -0.693147180559945 1.69836317595751 1.9044707195283 2.35815596295157 2.07688896628473 0.922626211073943 0.997329909186806 3.33755020511784
"RP11-352G9.1" 1.71746503546208 1.26643218578568 1.90399580436542 2.68456353800986 3.00757500754269 1.98697004761225 2.23781809337081 2.57844491030592 1.53118892682979 2.26933271119934 0.25812202254329 1.43478064740083 0.719789461922798 2.27048484204616 1.48204957803325 1.83911742551497 2.7596336093987 2.74164290191371 0.695335153567746 -0.693147180559945 -0.693147180559945 0.4362645115612 1.29992777776804 1.10524528990798 1.93455013668414 3.3768204899218 2.74818884403684 1.3819014506863 1.21814430088605 2.13345515071709 2.01394704802432 2.10200380302662 1.64379168550905 1.94539401719497 2.74396161341098 0.473748614092786
"CDC37L1-AS1" 4.25385895065817 5.66922907027604 4.71945856188488 4.65438298182575 5.47963009007761 2.3698886807102 2.37702303762462 3.46482711473437 3.57257951262274 4.9091845965206 3.83672076200081 3.21979258552128 2.92447852077452 3.89816484442119 3.91876058188409 4.52501935028701 5.49540019916864 0.793143521718959 4.38439599264683 3.1157827863264 3.40808234341223 4.23276336195596 3.36608234166707 5.05826560666339 2.48250106200326 4.10420035199463 5.60113351896868 4.10038375409144 5.56930421390488 6.06685893106241 3.7741537721082 3.48130878180266 3.77108008794728 5.38644084152193 6.26354430827057 5.07366147783162
"RP11-344N10.5" 4.63144745268904 4.37909329208943 4.46039107358903 4.39397169761179 4.92700161339496 4.23860227239269 4.59150267317189 4.57868872249427 4.16075856326608 4.15783136966962 4.61355263663533 4.47693660272424 4.2821618079272 4.17051047690136 4.42868365818865 3.70521954112753 4.52070747568683 4.1518118527351 5.22797079859455 4.52350040757225 4.26342503932901 4.73082345239484 3.90389576560564 3.63021573103604 4.41604987252417 4.72574164574272 3.84900089685307 3.86589440837688 4.42280683514074 4.21051759545334 4.13332319563095 4.29189332405783 4.00294334680435 4.68844033164434 4.41269514731083 4.4629548768811
"RP11-1275H24.3" 3.43381200080294 4.44881397685564 4.40136596186637 4.13301271386166 2.26891396468773 3.99631401665681 5.138133860443 3.91435919664497 3.82009480031449 4.5023331455258 3.67581935045572 4.05624377829731 4.29763798725368 4.66454312334318 4.5754681693603 3.61266084848914 5.7710263830187 5.09704128088544 5.02015345447458 4.14558177463804 4.38045912421478 3.98699714498003 3.5719921716436 3.79772018261782 3.96165267776385 6.03825570763142 4.82400499092828 4.32213933714004 3.97542275727888 4.21742078844509 3.82100216272775 4.21636165257833 3.53100339062545 4.55142922971833 5.23585456418973 3.74294111456229
"C1orf132" 4.93492050386616 3.69202997605404 5.62390576022467 4.75120414912909 6.39233580166778 5.19778098961742 3.84850390053751 4.83583871061345 5.11847912143198 2.46042834967909 5.93537222791082 4.31143582191623 5.27664239381027 4.5093170900472 5.31124202365449 6.04327490455703 4.14686496194849 4.96777912522817 3.44513484064159 5.63996631528891 4.26044509340025 3.99137168528264 4.88287967135323 3.93134633749416 4.6254781086396 2.48873647227497 3.49859322930718 4.99873133367503 4.4740757846729 3.99130590820249 4.2720090373023 6.06908682615585 4.25547022049021 2.68208563700033 3.55078183503966 4.1689600485647
"RP11-383I23.2" 3.29907479310885 3.68709117949032 3.70246397000213 4.7935475989233 4.53684540666635 3.59612340764197 3.38864854958624 3.55018223946794 3.450702181571 3.37079286090832 4.32148386430629 3.31858125202552 3.23387591798421 3.53820568138468 3.9277274168306 3.36328532468035 3.56212435856896 3.80530404388997 3.68792424577066 3.64368622019011 3.88405424334004 3.47584990869776 4.02803204628422 3.31111161142549 3.89007922786303 3.12784929154315 3.34200252094055 3.37486197430012 4.0464331366896 4.19025117889355 4.08655845948929 3.93276435644173 3.7340887832594 4.30249493084043 3.73925685925567 3.05985266436746
"RP11-803B1.8" 3.28790220393564 3.65871715239283 3.53803685183796 3.38726264695784 3.85029026710924 2.55182526496391 3.37973462695824 4.23090291341724 3.69346439122657 4.01334496062934 3.57559734270648 2.75856844797412 3.79410791431377 3.01856977703755 3.80836691165727 3.25044985644403 3.2759710775304 3.47605701580399 3.94014542586211 2.99372371178703 3.42895407949902 1.57641887026103 3.03138085492695 3.7239530314759 3.4515266923947 3.36549625613872 3.36608395203652 3.04168185562903 3.22117363248578 3.75549865622703 2.89375306722325 3.21688917881492 3.50470411444788 2.75747002042895 3.02682421332256 3.30859091161205
"LINC01344" 3.078251858768 2.61879347769065 2.46718621112974 2.46912279677674 2.58788681119274 3.18434679249127 1.64739151020014 2.63498365811039 2.28437348772006 2.09912274666479 2.47511153215478 2.30051206199336 2.84850126459315 2.63076321776457 1.00431651877508 2.10628161471415 2.20609256407974 2.79387712701897 3.14455680570226 2.59286017825968 1.48614874699194 2.84672952119113 2.41735530746082 1.47727886732396 2.80507310909589 2.17547027406028 1.64795781928956 2.7642055196254 2.80898953498191 2.43453290767557 2.76428025917292 2.46613360065226 2.16481343879759 2.24501856304996 2.50776734210259 2.60311512456287
"RP11-367N14.3" 0.929393031611046 2.2663890712944 2.81258586935228 2.57103711613359 1.93415938480785 2.2229327686657 1.01686965932719 1.77121157442632 2.04335102269163 2.34782236002026 2.13357072168546 2.06653964569922 1.78154119320339 2.76044180166496 2.41862315350631 2.17075547774688 3.61646284153767 3.09393242054312 2.83604392852728 1.87609182264534 2.45662022227677 1.91419942382545 1.55294704206032 1.10524528990798 2.52128244354689 2.68166734789559 2.39459568485774 2.23909265022627 2.70166585138729 1.86531871202168 2.36092566749254 2.83206781197847 1.64379168550905 2.14751551370552 2.77116484352986 1.59412381571423
"RP13-616I3.1" 3.10562631899008 3.41937994763806 3.66006193658495 3.57588597584378 3.85723293813526 3.55833340499932 3.28203012532522 3.0178161685593 3.56041741658765 3.6415370264955 3.32691362874086 3.27396855421289 2.8468449262573 4.19068381726601 2.87950432350685 2.91216112975179 4.19442483697193 4.76228982800733 3.75599394468452 3.17851273511939 4.37384599917475 3.67386431365605 3.40988997334609 3.28947913246932 4.11766586810209 5.2336317921922 2.80307374021886 3.60591751739904 3.07080709097409 3.37731074330149 3.37765366295916 3.04719044702082 3.23324981998086 3.78056682179141 3.19912351437761 3.35933926164944
"RP11-480C22.1" -0.693147180559945 -0.693147180559945 1.72159294749938 1.63106651889356 1.20347013960566 0.438906851170361 1.81829075333102 1.66870830270493 2.07842263792865 -0.693147180559945 0.329247673832769 0.892599930645576 1.50409665885103 1.95065433439375 3.12087615710085 2.27308681646667 2.16086644976942 2.2950900738499 1.34321272261715 1.14035574045528 1.8498966436952 0.985677620579799 0.992965271241272 -0.693147180559945 1.83674969573746 1.18685422473696 1.072824406554 0.432169158474774 1.00020547517679 2.40611324216011 1.77761589988408 1.85049930474661 2.64168117275102 2.20464600883543 1.70572075436977 1.80941473837169
"RP11-422P24.11" 4.27184890583155 4.2279398947546 5.00382989386868 4.04493055549837 4.19005097390934 3.80982090351489 3.66348379634839 3.7733071149573 4.11617362736351 3.13184459627792 4.62688848845363 3.7180974937984 5.16220023728671 3.27795958236703 3.36000031136784 4.21438192518311 3.21769465361918 3.72970965803439 5.09819008412862 4.59177436825104 3.67828895452006 3.77100387008487 3.75545704256303 3.73955890130731 4.12599006934506 4.01917286218563 3.68962358771752 4.72536556948407 4.20111732667395 4.00942087995353 5.05910963674605 4.63517126134188 3.98512826592677 4.20505578091487 4.46280335631614 3.61086671998861
"LL09NC01-139C3.1" 2.54143092880601 0.92905445814682 3.09626290582213 0.363201955610908 3.26472468393496 1.95764006746403 1.36015337829743 1.57491495253207 2.04335102269163 -0.693147180559945 2.67988753172406 1.18164031198193 2.26373424810238 1.89050766484603 1.45820587630654 2.28217992978831 3.43682543706231 1.99621863224908 1.96276130166216 1.56979715247928 1.80544198973146 1.74651618595583 0.960379492830587 0.565303906993982 1.34061880833355 2.91546856607678 2.67081107182668 0.268277663010579 1.46815325263473 1.24674400486337 1.64130261483113 1.92174548766679 2.07688896628473 2.86697738932124 2.10883249927742 0.473748614092786
"RP11-318E3.9" -0.693147180559945 1.62456895069948 2.42462628352182 1.29331399471084 3.49743598341011 1.95546440875134 2.60081721822704 1.15970278592678 1.5918680206781 2.07594425574284 2.41537408844795 1.73663665323576 1.47819003617496 -0.693147180559945 0.566248174650252 1.85270694596979 1.26942650563379 1.82667445430705 2.08217576075299 1.77791889445273 1.53543377628315 1.54493601425185 1.29992777776804 2.07954094084351 2.2704581998194 3.15297250688324 2.56508696370765 2.30867625305449 2.18560643648772 2.11070432053817 2.28480579135705 1.17765640070542 1.77291702211352 2.25878997441697 2.60088635648439 2.235165163531
"RP11-725P16.2" 3.29318990688712 3.76524750327598 3.97607964218788 5.25924165511266 1.42733019030059 4.05627347742205 2.72257273036313 2.69741080700528 5.18654053503166 3.41405708404876 4.08248721999101 3.30067006093413 4.15004774694408 4.4021499446529 4.09442570286092 3.87168409356521 3.93124471524847 4.19224502959629 3.17043745842507 4.28820087931974 2.70904399055138 4.2723571047175 4.65470336157034 3.42555113161652 3.15852733468042 2.76582261129079 4.66626795657571 3.49068481468711 4.75131448669966 3.93462459990922 5.08828841083273 1.62490310221612 4.05234116628465 4.35814018148288 4.31173319352398 4.15170398382433
"CMP21-97G8.2" -0.693147180559945 1.91837169705888 1.92132811197211 1.21660603499305 2.71545264285655 -0.693147180559945 -0.693147180559945 1.47021818870407 1.65912670617889 1.11628598951661 1.61248182084667 2.21111980337058 1.91773093425499 1.75319101654948 0.826210237188153 1.04284292004628 2.51360698865555 1.22620828849356 3.08517897936576 1.8709391018471 1.21797120784362 1.39948814783855 2.05351856879242 2.20167739182269 0.541144680702085 2.28398550600818 0.649308884904579 1.5471381377757 1.43332709587179 -0.693147180559945 2.10616232365993 0.763562444254366 1.17961906124524 2.27178602451164 2.25396584006144 2.06551207184014
"CITF22-92A6.1" 4.48792136014809 5.46286551540978 5.4769703601448 5.18036385991205 4.65653112670007 5.44210498785124 5.64399609345045 5.39432699808829 4.27631643217862 4.95964537334495 4.48108565002884 4.06865875765461 4.55143935208185 5.26154802645913 4.86903631522279 5.61755954359287 5.79664486242957 4.90594970918487 5.74572651082752 5.03306242690011 5.22037986151211 5.65426078883356 4.66983064022507 4.58569577836913 4.7135025538339 5.11580861940845 4.89460874752803 5.1755391806017 5.31528534806543 5.15569610787127 5.09063401140637 4.13837162710627 5.07848317051752 5.03972592416822 6.22261558175128 4.74245025585162
"RP11-367H1.1" 2.36695388602915 3.21427991619808 3.25701595440369 2.50904389331825 -0.693147180559945 2.64523841442863 1.81829075333102 3.43318581909314 3.26853959826506 2.95387726904225 1.80195356037361 2.51251504812528 2.95219872259898 2.27048484204616 3.04382136560732 1.53308623437858 4.84765082319834 3.33022657264135 4.48307343197628 1.12603417035392 3.34685722704901 3.20189698148255 3.4037816709196 2.47147038208841 3.00187250804592 3.04560804774407 2.88701096368297 3.69082255071753 2.40363596252768 3.9538546581079 3.8191382945215 2.44121811458031 3.38382980358242 3.24643699092698 4.04096757184549 3.06870672064238
"PAXIP1-AS1" 5.91696574079779 6.38450972594605 6.38225962296502 6.82061803381994 6.58236108819623 5.99579499990097 6.03755277176247 6.28509647330077 6.7487673747424 6.45053905387254 6.34122837161052 5.65523899738845 5.94153468046755 5.78843784059526 5.74330266290054 6.19893220738599 6.37939430218654 6.10913183829986 6.45394403422183 5.89234231860466 7.02685800196953 6.05019629795986 5.75838992101685 5.21670247929175 5.40850014919446 6.20037984866496 6.58648001142644 5.80102527214064 6.42816675113723 6.47055888334964 6.1702796576134 6.13399490092427 5.58253598916536 7.14551697984873 6.60590378979157 5.80039944682548
"RP11-196G18.24" 4.74718320761668 4.44937854555073 5.23291916527561 4.26640052583596 5.24875912844624 5.04445579566826 3.98050364344455 2.84813234865247 2.88988667319118 3.92889965500027 4.85597723743776 3.95180268109284 5.38163434722587 4.76118777430751 3.07398152961328 4.48927227847211 4.61077252575669 4.48609527516939 4.43528258422226 3.81091541157942 4.53641895638041 3.71459797903704 3.61637342251257 2.6471363925358 3.95541581117346 4.30245912791742 5.19256280863666 4.41681903992163 3.91497322881376 4.23440163622736 3.8848888529756 3.74703312895303 3.51812867596135 5.13826920864687 4.93727911234314 3.48362837426078
"RP11-508N22.12" 4.06315028258324 3.81960608699748 3.65326312091832 3.61861616340366 3.94863170491875 3.53403510409313 2.15246886655676 3.33331689817297 3.8430918224171 3.37993166360848 4.1327230577618 3.69125123946379 4.1203837418879 3.09527512536918 3.73664093579449 3.41917354787449 2.95073656263895 4.04879564532376 4.38579574607629 3.35497151148056 3.44697702944048 3.18923244833869 3.74321208935032 3.66772439562073 3.80903992444625 3.69853542527062 3.72759173544655 2.98628635911474 3.42114063868569 4.11971025931815 3.74644547184273 3.49654689400126 4.23509865515578 3.09302436371378 3.85488968305579 3.63643725078527
"RP11-305L7.7" 4.4508334909863 3.02105791085526 3.26862010176452 3.60509650763575 2.52490361542854 3.54126440789061 2.6787725959339 4.42831855344417 4.07773711037611 3.43803797279056 4.28987293124489 3.60875780234418 3.52466076559159 3.20807402135813 3.3457483741429 3.24694354587247 4.07771427578192 3.83939667807252 3.74833072076387 3.81903006931806 3.47950325122088 3.85580736125717 3.31133341620117 2.85717380131918 3.78598436659801 4.20913803027508 4.27302018041614 3.47179338771202 3.39612226247414 4.72484159141677 3.6883482189324 3.38402221424602 3.5466960115749 2.92054217763038 3.38277593937568 2.82110228000582
"RP11-468N14.13" -0.693147180559945 1.51824931057372 4.30986841904802 1.48863814529682 -0.693147180559945 2.83311104495333 3.03882747285234 -0.693147180559945 3.14329799968163 1.09550419460579 3.44952311750088 1.24097349507505 2.55970530511856 3.48567124994956 1.48204957803325 4.27367262010397 4.78577051013117 -0.693147180559945 2.08217576075299 3.90368182119864 2.24413519042401 -0.693147180559945 2.30329434313477 1.45394079395899 3.68251838974869 1.46972215842214 -0.693147180559945 1.51260778969585 1.83447022637881 1.49783481132831 0.244499101359322 3.07076850407654 -0.693147180559945 0.410747457566951 0.997329909186806 -0.693147180559945
"AC006946.16" 0.960494188138969 4.68018105621752 2.57387907563552 2.57522600570047 5.06420398982935 2.45426469143717 2.01113859286534 2.30794096964939 2.17866107064731 1.92846005245813 2.51473838148697 4.28843285595533 2.62312166042701 2.33005192814843 1.89894876479737 1.8154609328454 0.710370766260561 2.36614692746727 2.48518124593928 3.02607239762182 2.30739652442192 2.58217096502177 2.04687601262482 1.50212865363753 2.37517035786522 1.50513985867598 1.40559233094017 2.72478005205931 2.14524228837645 1.91912434937552 2.51256021161098 2.32384929668626 1.67558342568017 2.3706021909724 2.00940140562948 2.73343934292412
"RP11-138A9.2" 1.52902009597938 1.72884404670315 1.29790479556284 2.5348942463781 2.8499391550646 2.28724215027704 1.63880201182206 2.25610200533588 1.31688164854501 2.22458907399623 2.4315447817508 2.00632549030027 2.21817346389837 1.95857744119866 2.45866248012014 1.53914521401981 2.5623119014157 1.86934656284583 1.76158454217084 2.45086976419014 4.8034457641396 1.78268856145539 2.09996106118558 1.81161173189627 2.46261439603876 2.25320194403475 2.39965577223092 1.34768005142954 2.14206532386063 2.43440716731882 2.12616888777334 3.29395601895802 1.82021355495 1.94030150945093 2.24337783000105 1.34760291913177
"RP5-1186P10.2" 0.929393031611046 2.0297782851775 1.2826911081614 2.02497248809376 2.05861561461099 2.11189512226065 1.81829075333102 1.91313590594193 2.28016147375975 2.22109470284981 1.80195356037361 1.59705530098343 1.90449316789625 2.27048484204616 2.22779762750446 1.28075013721143 2.54437327399096 1.99621863224908 1.98371685683484 0.79852888567134 1.97396868539512 2.05776139503992 0.960379492830587 2.57259892665876 0.791345773318873 2.10365279711077 1.03860781663544 2.05019187704572 1.97714834134055 2.24463714728464 1.28313310828338 1.4260777954294 1.95226913883928 1.25954944971895 2.5385014418663 1.33972924733057
"RP11-212P7.2" 5.70186204372294 6.65976264476958 6.84095210855947 6.3496639665422 7.23628969394869 6.75642878318467 6.7587819677153 6.31478740146687 6.60294671427931 6.85929486456083 6.62972744870421 6.0381662780116 6.52451188513976 6.5634162793314 6.52108528421557 6.43138465458849 6.83569776846234 6.62502427226111 7.1191063004455 6.81616740957623 6.89565437467482 6.74135641469005 6.50163285607196 6.2273965023353 6.14645950972172 7.00796715423835 6.76364154664444 6.42105707485404 6.57454570194357 6.98224778408278 6.70580598028106 6.37832647204868 6.34892411057081 7.06201915674947 7.12101576474363 6.55997967357253
"RP11-496H1.2" 2.15546291806241 4.06757688374685 3.07376013477816 3.27506619264699 2.77801897629057 2.7118622009467 2.64526401086352 3.7733071149573 3.80286552799729 3.13184459627792 3.71404354348153 3.37929412967245 3.54639426230406 3.43764662240717 2.32775529860945 3.7817034084236 3.65674713994914 3.43027623404037 3.10519280337449 3.55378644874709 3.99071457691299 2.84785195097411 2.97114189499857 2.08690058308519 3.04339629599601 2.98265385023457 3.5661244863833 2.81266266787139 3.50105147142794 3.61740927796522 3.40204027824829 3.19069115287332 2.85238787528295 3.02814572410368 3.58008346634784 3.48351728168425
"RP11-563N4.1" 3.19325803688966 2.60244224493705 2.55293911637405 3.83051976469385 3.83506157369397 3.17712858801134 3.1836450484921 3.48589618216378 3.39758108700764 3.8129352872931 3.00181681977285 2.51943358307464 3.29005264513207 3.31591685762685 3.37522138460048 2.94717112346522 3.02956780358408 3.18301339550438 3.57221212876073 2.9551097311852 3.64224608130918 3.13144258270135 3.07221053158091 3.43606939971545 3.55837234770381 2.91615428836548 2.98561974395418 3.31054812832863 2.9876767247776 2.41365049184923 3.3717012639236 2.68999512059614 2.69620097999385 3.69620206598096 3.05989720471121 2.23710506585853
"RP5-1103G7.10" 1.55998721275164 2.7191787165151 1.75751586733612 3.1768203281304 3.16918433125643 1.44325555275819 1.78381236864471 2.19296563674663 1.98803853540466 1.14749418966793 2.60232459722656 2.57781114255764 2.33845811233118 2.4616246564434 1.95860844616283 2.21653541396914 2.16251824266224 2.10123443645655 2.28681067971473 2.31532600858293 1.90913100133437 2.17900881385893 2.84249301966792 2.32704162366112 2.43442545482194 0.613112617919642 2.45004935618562 2.38691114581538 2.00030190039577 1.48521330163258 1.85425160821268 1.29984992478702 1.94712389705978 1.8788285433981 1.64446564932034 1.9028946165576
"RP11-466F5.10" 2.68994046811349 2.2663890712944 2.55918870667435 1.91540545066519 2.33734730788937 0.385592918560642 1.58383159385882 1.3135583176091 1.54352722964343 1.09550419460579 2.51910286234469 1.96818912394193 1.90449316789625 2.09843654436786 0.896487658788574 1.28075013721143 2.7596336093987 1.68655345500315 2.25405475920872 1.7346259841104 1.97396868539512 0.953137798087193 2.1917374535008 1.45394079395899 2.20075372841948 2.68166734789559 1.63910582172353 1.51260778969585 1.21814430088605 2.34468527800749 2.01394704802432 1.62490310221612 0.361130479042744 1.25954944971895 0.997329909186806 0.473748614092786
"RP11-438L19.1" 3.29318990688712 3.36555616455675 2.69389217110138 4.30950796608239 3.7319395319715 2.83311104495333 3.7199296502148 2.5686807087157 3.18681148990001 3.72801334108343 3.67453561059572 2.81985303179995 3.23333129987047 2.85287221108409 2.32775529860945 3.00216877327216 3.86935703669635 3.90214121540878 3.44488901811671 3.20322479783925 2.78077054198139 3.01511522691318 3.25239776849561 2.35895224862506 3.26176117727 3.84323703239574 3.11751481946335 3.2402073206183 3.19898190008733 2.85537664462034 3.29277185881294 1.79067761225913 3.13283051105551 3.70911775952527 3.25528044882822 3.06870672064238
"AP000230.1" 4.07821682974272 4.47830717055527 4.46387028811498 3.55359086114022 3.47662163412971 3.38207510696294 4.52159332418673 3.44742544309772 3.71594792903703 3.96216709208642 4.11417205004536 2.95450278595417 4.21195800899392 3.84422257133625 3.54722830165787 4.36071754273237 5.66879428162214 3.89969860508811 4.8350121061014 4.42057839761106 2.80225587622943 3.03378673493672 2.87168319173069 3.39667295562725 3.87759900213893 5.27102510348869 4.41790298307933 3.31928382190105 4.33440632473368 3.75247149601182 3.74990595643934 3.55689081346228 3.93631320672369 4.40342467148092 4.92494167202569 3.22017027935737
"RP11-804H8.6" 2.67891787791437 3.98703633685129 7.34728090881325 5.12473028437922 7.96748932903272 4.99194894187835 3.62109577527694 5.02070181376722 5.42084702789865 3.43025588577934 7.12609478020446 4.05797114994829 5.62796169170357 5.81116657540835 6.52410623303864 4.14225781113007 6.51984149963396 3.85361254345166 5.75767549835358 5.47687082500281 4.65939734830779 6.06602688310968 4.85449683560537 6.36356540060986 5.09442881153919 4.87391208418865 5.92144085756063 6.55245418963105 5.2933939831727 8.6932223367136 4.4735014633198 6.41440308172773 3.47726057657632 6.7135512110282 3.25965722669711 6.69756216487413
"RP11-353K11.1" 2.54143092880601 4.2279398947546 3.41183343083263 2.2135708346882 3.98303280309309 3.51144161279659 3.50662726725904 2.86392741161211 3.26853959826506 3.37221259258617 2.97389161341183 2.67794494098534 2.61805299772411 4.42072863629882 2.83810278570477 0.427300246023503 4.84765082319834 3.33022657264135 4.30696165223195 2.71729329435505 4.48532772662471 3.96738005396663 2.97114189499857 2.23214953926345 3.12160375510673 3.75719900601708 2.88701096368297 3.46575769949907 4.57975563501327 2.796548350538 3.5005365136128 3.56366325137284 3.47470565119125 3.02814572410368 4.61613012573284 3.16657433415956
"KB-208E9.1" 3.36597074155396 1.51824931057372 3.9524949804573 4.14941514160936 1.7919822126738 4.38302422687248 2.36934359976692 2.86392741161211 1.27891878087286 2.34782236002026 1.49794392183321 2.15607759886696 2.49774105187873 3.21851255168504 2.50191745851885 0.942436262072717 5.65238189297303 2.23232376055901 5.46036561374747 1.56979715247928 3.02517328141896 3.79482723010517 2.97114189499857 1.91690979773789 3.32510145427647 4.29881500178714 1.03860781663544 2.23909265022627 3.27443054905671 1.49783481132831 2.11261215652011 2.58913118489289 1.95226913883928 2.53332641695374 3.84869340567022 2.77159103320434
"GAS6-AS2" 4.43651358031205 4.07872795077067 4.37689210495727 4.51307671768775 3.62835990400839 4.25182770603386 3.42058680846304 4.00932781301166 4.03771561355606 3.83972673199345 3.71414807475979 4.54609314295262 4.59163851104601 2.56072274550053 4.27416576965951 3.93055069927911 4.35341190659083 3.14359653416834 4.50668905398773 3.87916346378576 4.03677978103697 3.74589720469798 3.78534395369633 5.49360420597573 3.59678048956274 4.05273397090298 4.45699756558897 3.17375733662161 3.56434449775627 4.77172678544659 4.27301815692661 5.85135770693503 3.91570547421992 2.9656904558267 3.22358398751818 4.73631681493351
"RP11-448A19.1" 5.06956677028584 4.91534013053771 5.21793835113961 5.55121700792098 5.43715607760737 5.02569179549315 5.18901838541743 5.47854421559317 5.20029600713831 5.48626232790103 5.7541164189557 4.99745067644516 5.37564191949333 5.03695113795667 4.47424096008652 5.47272394040827 5.32225690936963 4.67285520040701 5.20508106375082 5.31809920877705 5.26698500717235 6.01572449548207 4.98250136254833 4.68043959188638 4.95830273607731 5.20624398260658 5.25297531734168 5.16925483949112 5.5051910800659 4.94987358519242 5.31395618250489 4.99773933273572 4.98683364628546 5.68933470611742 5.71157687359076 4.67829701241935
"RP11-107N15.1" -0.693147180559945 1.71923977229019 3.0446076373483 2.57103711613359 2.88596758840321 0.385592918560642 -0.693147180559945 1.40739853447963 1.27891878087286 1.44362775862464 1.92512040856396 1.73663665323576 2.77508605116363 -0.693147180559945 2.11672735505206 0.427300246023503 2.2696933475136 2.5834063866111 3.31704929286503 1.12603417035392 1.34796810290187 1.91419942382545 2.06615456389903 1.71198191762413 -0.693147180559945 2.24905028386562 1.03860781663544 2.32165434440661 2.3128350359992 -0.693147180559945 1.28313310828338 2.51790694489742 1.95226913883928 -0.693147180559945 0.473445651914998 2.77159103320434
"RP11-17E13.2" 3.61344129364258 4.72988308638175 3.74063770624801 1.91540545066519 3.02875920866402 3.5947879767885 4.20921306045689 2.33791486686879 3.9521257241942 4.50163962776601 4.86142719459579 3.89839365778463 2.43168210913802 4.52548769777434 2.57880412363118 1.73440653971872 5.95955994991991 3.94097341818778 4.70338336420885 2.53018949373001 4.07004601248582 4.72313291447073 2.79393172883942 3.76906232420806 2.95854951564952 4.58479754995773 5.08105888079195 2.9485009510322 4.49767569263848 2.96356957271399 3.03020709765416 3.15229296984365 3.50325064803319 3.60511738112027 5.00152216991848 2.34698744356737
"RP11-504P24.8" 6.69839032784931 6.23444410916006 6.41749923821656 7.20026573529238 7.32556753517474 6.52062720366532 6.28049351038854 5.98447052380475 6.15585372738542 6.10647242126232 6.70976821527151 6.21934214585617 7.06856716648073 5.85354768387658 6.00645755280856 7.02050215666252 6.82846015866306 6.59149644601023 6.75544899619064 6.33238559007461 6.4492891939708 6.42024949733831 6.81079524055898 5.98082190797043 6.76015393587686 6.38582173114061 6.28107001307178 6.65311081818339 6.58806761385909 6.26657065666379 6.57534644087575 6.01565095164474 6.17809765515446 6.31952652522442 7.11413501801007 6.07705887149893
"RP5-1159O4.2" 2.81922002318823 3.03596873303934 3.10208678284375 4.40995771251569 3.89376004926701 3.51144161279659 2.72257273036313 3.27690035589004 3.44768428311784 1.44362775862464 2.45298199920786 2.45067501953024 3.29279566237131 3.43764662240717 3.08925778427869 2.89386118290802 3.90077956018258 3.70590474415683 4.028241925323 2.92229172719199 3.75952920628027 3.58616014801694 2.06615456389903 2.57259892665876 2.10152546502916 3.04560804774407 3.06467648290009 3.30154043442475 3.27443054905671 2.24463714728464 3.10258837875214 3.26332863636286 2.6758203682105 3.02814572410368 3.2970361985211 2.34698744356737
"RP11-290F5.1" 10.2089870261822 7.2971316892961 5.55292371126163 5.4038824016543 9.18167591667898 6.4386592777127 0.271165491248025 4.90175331592627 6.26242256077986 8.69523927843395 9.87938987469617 10.4097636301385 1.60368231779404 3.55887773948691 7.15162603614885 3.11671584671385 5.62339213144046 4.36659145758832 2.62385315700583 7.3799724918851 8.01070202754395 4.59632996873936 3.88241909098528 7.81715044500723 6.49478395857375 0.576578898284846 3.67152780775379 8.68853675822118 8.74067112955492 5.66089495511598 7.69644051740381 9.48646554632742 2.71394843362799 7.43321427435838 4.40499680637014 12.5124729508634
