"TCGA-YZ-A985-01" "TCGA-YZ-A980-01" "TCGA-YZ-A982-01" "TCGA-WC-AA9E-01" "TCGA-WC-A884-01" "TCGA-WC-A881-01" "TCGA-WC-A87W-01" "TCGA-WC-A885-01" "TCGA-V4-A9EK-01" "TCGA-V4-A9EA-01" "TCGA-V4-A9F2-01" "TCGA-V4-A9E5-01" "TCGA-V4-A9F1-01" "TCGA-V4-A9F0-01" "TCGA-VD-A8KM-01" "TCGA-VD-A8KG-01" "TCGA-VD-A8KE-01" "TCGA-VD-A8K7-01" "TCGA-V4-A9EJ-01" "TCGA-V4-A9EZ-01" "TCGA-VD-AA8N-01" "TCGA-VD-A8K8-01" "TCGA-V4-A9F7-01" "TCGA-V4-A9EH-01" "TCGA-V4-A9EI-01" "TCGA-V4-A9EF-01" "TCGA-V4-A9E9-01" "TCGA-V4-A9EC-01" "TCGA-VD-AA8T-01" "TCGA-WC-A87T-01" "TCGA-VD-AA8S-01" "TCGA-VD-AA8R-01" "TCGA-VD-AA8M-01" "TCGA-VD-A8KH-01" "TCGA-VD-A8KN-01" "TCGA-VD-A8K9-01" "TCGA-VD-A8KF-01" "TCGA-VD-A8KA-01" "TCGA-V4-A9F3-01" "TCGA-VD-AA8O-01" "TCGA-VD-A8KI-01" "TCGA-VD-A8KJ-01" "TCGA-V4-A9E7-01" "TCGA-V4-A9E8-01" "TCGA-V4-A9ED-01" "TCGA-V3-A9ZY-01" "TCGA-V4-A9EE-01" "TCGA-V3-A9ZX-01" "TCGA-RZ-AB0B-01" "TCGA-WC-A88A-01" "TCGA-WC-A880-01" "TCGA-WC-AA9A-01" "TCGA-WC-A87Y-01" "TCGA-VD-AA8Q-01" "TCGA-VD-AA8P-01" "TCGA-VD-A8KL-01" "TCGA-VD-A8KK-01" "TCGA-VD-A8KD-01" "TCGA-VD-A8KB-01" "TCGA-V4-A9F4-01" "TCGA-V4-A9F5-01" "TCGA-V4-A9F8-01" "TCGA-WC-A888-01" "TCGA-WC-A87U-01" "TCGA-WC-A882-01" "TCGA-WC-A883-01" "TCGA-YZ-A984-01" "TCGA-V4-A9ES-01" "TCGA-V4-A9ET-01" "TCGA-V4-A9EQ-01" "TCGA-V4-A9EW-01" "TCGA-YZ-A983-01" "TCGA-VD-A8KO-01" "TCGA-V4-A9EO-01" "TCGA-V4-A9EX-01" "TCGA-V4-A9EL-01" "TCGA-V4-A9EV-01" "TCGA-V4-A9EY-01" "TCGA-V4-A9EU-01" "TCGA-V4-A9EM-01"
"RP11-367N14.3" 1.9692153292096 2.13713790143833 -0.693147180559945 0.96877571489588 1.79889253724733 2.10032732806228 1.49636269487616 1.86929478775079 2.16142595853288 1.6587094156429 2.65460987973392 2.94990410429201 0.803852894438772 1.8897273014187 2.1168839561911 1.25875139716232 1.77387733893377 1.84701177264717 1.62821464228096 2.55585884822527 1.40949369157391 1.54304177908954 0.631393511349314 1.61938111208783 2.49500880296938 2.27184824434343 2.00441748180552 1.27894767595366 1.37532196840939 1.87935389136278 0.947524347568247 1.95416278091136 1.46837669516581 1.48058917573442 2.11293755392731 0.127820750322741 1.59164173499425 2.42974914231644 1.79081830794797 0.580075215363082 2.24321490687251 1.21187523191508 1.8987266297411 1.75846065601251 1.86428525219112 2.24494136094006 1.61220021587725 2.09733302837503 2.28801039823107 2.12515914208425 2.09691083895358 2.73394935185414 1.99889575556202 2.50984253476322 1.57720045612369 1.23250851949935 2.24455244609521 1.5204654798667 2.53982500336742 1.51272029079411 2.55663907324833 1.99299835017728 2.2104790427523 1.69373777037264 2.36532036076791 1.91507009667209 0.802404449596108 3.2395254645464 1.52226907555494 0.523840586801635 1.75439038821468 0.889376484943083 1.16611389919889 1.92751656176163 1.92926855559079 2.04623836453482 1.89223686831456 1.74331451318535 2.08941778830415 0.446681343027919
"RP13-616I3.1" 4.33272572227608 4.31874227649253 4.53938617914939 2.93912661370694 4.16861540080945 4.15288109657124 3.25746594102084 4.01456305390917 3.60005506913628 4.92169212267549 2.51962613697983 3.59104669471134 3.87309794271253 4.24076263744569 3.60323058557543 3.56018518945609 3.94372182733409 3.5137694550336 3.43149642838747 2.76669661588033 4.14852086450709 3.47557038221873 4.04326709059123 3.60615517504836 4.51186986427013 2.89311341530968 4.18741623191979 3.46781513962949 3.90781161779678 4.24728886090896 3.7552100615291 3.78620142176952 3.73750440974827 2.63742364063032 3.32427414188366 3.97354480862302 3.12260923188941 3.29080010865832 3.58159575444113 3.41329061555035 4.4243855056607 3.24989983571022 3.28010305755902 2.78248862489876 2.64672887320335 4.39046621903736 3.74913128277516 4.02043126766222 4.14122627368798 3.31015306209256 3.08419215546438 3.81637820455113 3.5993131317444 4.6571900959094 2.47895770947236 4.17473291114678 3.8228860723503 3.05615896384461 3.45500581282181 3.69825060155901 3.03465241435502 2.81469362954501 3.43943893782754 3.60710146621634 3.41044370524911 3.22234121414694 2.58517012602145 2.86936463795884 3.27488169816188 4.03471629158287 3.55828916643046 3.35727223967817 4.23141456130551 3.51755094508033 4.25724256477926 4.35522568258127 3.5491560399725 3.47075158405311 4.08372980320394 3.24242182676653
"RP11-422P24.11" 3.1231065106637 4.31983693651514 4.10664115433463 3.97323754648873 3.59811150792439 4.58127375346768 4.07174877862622 3.95812245471843 4.05672192568363 3.711044116201 3.80013181099523 2.77280336780168 4.12346107541444 4.2819490157124 3.8006347367114 3.56223166942881 3.81655063263902 3.82355316021005 4.24019746895661 3.12624487749928 3.49179766944506 4.1365262140288 3.70195947073734 4.27665825912968 4.25179039788171 4.03607213255365 3.8908480961142 3.22854314881476 3.72328439925064 4.39638504977449 3.57929827697163 3.78297979694728 3.31037019325574 4.33680599434505 3.98979730998209 4.0228913199869 4.41707659104384 3.58822514218086 4.34925779869584 4.21036284477632 3.42155794695243 4.16091360303896 3.59826394661806 3.83867007380413 3.80965630969756 3.69114731579732 4.32469453679583 3.75054611913956 3.97462081715223 3.8658823176834 4.23799516593187 3.73085939097135 4.02954467987052 3.58098734342149 3.49833539531862 3.69019369421096 3.86564717059051 4.45506138258091 3.89609297478505 3.60689779528566 3.69276501232037 3.19586322402543 4.41891916791306 3.84169861044005 2.9046053265791 4.4378653479226 3.73865878679101 4.2116770933079 3.27171647038024 3.68186746362903 3.73731504426006 4.19332678989634 3.84077253989855 3.59305313773926 4.33772550731539 4.27984568272169 4.41848876689533 3.37380640733936 4.14644677603606 3.73675321662483
"LL09NC01-139C3.1" 1.00125081555441 2.55141400601269 2.60456740670852 2.27253717451873 2.06567241647333 2.76239233615907 2.56933626950395 0.914118024748399 3.35646670105606 -0.693147180559945 2.65460987973392 1.28112464379216 1.92548655589106 1.60254398809966 1.13196299748379 1.01731791561459 2.70022604312321 2.37224881218598 0.708818837113565 1.69615556553753 -0.693147180559945 0.527058951778998 2.09078431988375 2.89313798917685 0.998307067018813 0.350467223667509 1.18439471678794 1.5904369358906 2.0780354367053 1.97705067916342 2.38844909696311 1.95416278091136 2.5883104357756 1.32076304966766 1.73724538677016 1.82891774415872 2.8571552447441 0.243284103273801 1.66913245060687 1.93598446151613 1.00462926318618 0.657462776911312 1.27778810298403 2.02436864636862 1.24578484487065 0.574995844592655 1.81519735404028 0.375385552364265 1.11561629341008 0.485440127734189 0.879728632666899 2.11642290708331 1.99889575556202 3.18246015939978 2.21732850061328 2.05726703534081 1.46552050101552 1.88881523884501 2.61111184980142 2.02397610459414 1.90154124367709 1.36577287989437 1.43373166402284 2.78146310630269 2.57902760913455 3.74066274187672 0.802404449596108 1.23655187131723 1.988470448759 1.65898972463247 1.25763648721631 2.41008116008626 2.25046456800168 1.66379660963358 1.03731348082275 2.12785102509053 0.622270620537175 2.39174159088932 1.18063450738484 2.73330367809768
"RP11-318E3.9" 1.00125081555441 1.86346953650387 2.46273290561564 1.82335151668777 2.36669329578371 2.35239058538286 2.27753808154056 2.11550858508489 2.20107485999774 1.6587094156429 1.26659935420587 2.26370255961633 2.68821535082423 1.5807380494227 2.1922848984567 1.87824977196372 1.7055750901445 2.02517007477541 2.09899303570412 1.09073863255276 2.0396300032071 1.80705808216006 1.99473405802511 1.66875947251093 1.2923851329273 1.79481884335187 1.40560419140992 1.89997297698154 2.6955704869074 2.20423317330294 2.01268507341476 2.01869576816922 1.93204802024154 2.6435918381962 2.08650570718738 0.879231599976534 2.71512062029072 1.63949863927543 1.8771638428091 2.25162957453479 1.56419057663263 2.08534824040703 1.8590681668308 1.68730052268694 1.69734548292873 1.11653284678538 2.45315040903947 0.375385552364265 1.22234960232099 1.81228896517136 1.82949457095586 2.34459433252035 1.6938568540699 2.50984253476322 2.58711234380768 1.23250851949935 1.82012075952754 1.44279364427327 1.44619128041514 1.51272029079411 2.44821062213601 0.792709807116295 2.8038892050484 2.04447012538135 2.09317024185433 2.85731096393788 1.37669774453485 2.17922041149956 1.988470448759 2.01268768869907 2.23843281883923 1.95771359040715 2.53009938348541 1.99380107355557 1.78622466044918 1.90520876206461 1.7838306239924 2.60569602717703 1.50415581170374 1.55866332313062
"RP11-725P16.2" 4.33122344186311 4.08136192485318 3.99322806199364 4.99100310182545 4.91487528379068 5.24525831963362 4.47436858435907 4.85322286685328 3.95754887654978 4.27371614118332 4.78249421995332 3.39974719483059 3.6242028215911 4.49946929110138 4.15249045069582 4.61461538171541 4.33088137830057 4.45344378707157 4.81240560046299 4.13375427184255 4.28189744292806 4.25342117433708 5.73773736817764 5.93528303791647 3.87316164659555 3.3021940620013 4.16169596348658 4.43090174663473 5.2887115159301 5.25078538888691 3.48827381766092 4.00009910900143 5.14070800773293 4.85010757489159 4.1380432548883 4.60287244715271 4.91114926780083 3.69005319661759 4.80453418858995 4.30151926180868 3.73221550676553 4.76248157031941 3.5099339905124 4.99199654627886 3.58927840450349 3.86605354085382 4.75987332651887 3.6807881179735 3.92550138292812 3.50019198710284 5.41589528250758 5.00210837618946 4.24845385417847 5.72036819944083 2.42952235764062 4.15090106805061 4.27652070921713 4.4629208145589 4.31081846330363 3.97043908333097 3.0119924738327 3.8054118829891 4.40397255340137 4.61454707999884 3.43212572748446 5.2588805785541 4.29316454419779 4.2116770933079 4.03061803523048 3.03035110393771 3.83968366115141 5.06925738721709 5.41782408765306 4.92367532392395 4.52400617651259 4.69209108983798 3.75555085114597 3.913111560545 4.34369118113486 3.85602623271187
"CITF22-92A6.1" 4.30288688432 4.71571288229647 4.33424885819184 4.46008412422891 3.6380326293389 4.34721765562952 3.04607047710577 3.3697120705989 2.94317584163288 4.65520248046057 3.83391796075568 2.79625767513621 4.29529318258649 4.59468606180003 4.32448290826838 3.99305174050541 2.97219052844277 2.98304765022876 4.24732266760023 5.40035961003046 4.75589098361286 3.91653570510024 3.18946710845167 3.75056123378235 4.28326498243959 4.21515602274019 4.87213746953333 4.44473401867982 4.1435385847868 2.71313710825977 3.27621215023261 3.13041158863046 2.78369457494087 4.77918455616965 4.16893612717216 4.27444850552564 3.57137710265734 4.10602114348204 4.36963597670109 4.48891474341895 5.32140728381578 3.75387580678109 4.81547895695599 4.87734565454233 4.2296985174775 2.11054880893168 3.85511372930766 4.14121947158735 4.05876070968603 4.22348699662455 3.48472944178183 4.34747645066978 4.23152761467341 2.9853147339389 5.05960778232245 4.29372137951511 4.20047025436859 3.8893026736306 3.10786156950681 3.2024208521764 4.89983334176567 4.94802556946028 4.26181605393067 2.62278716436873 5.43288738612352 5.00618945543384 3.70592984081163 4.92985014649101 3.91441493020291 4.27980941886171 4.3159613297449 3.30119521795289 3.48600509362475 4.08846050387227 4.4705744470208 4.34550872247177 3.94846574179418 3.92684775264994 4.03710619219721 4.52342927879724
"RP11-462G22.2" 2.77582025612869 2.84347263405373 4.53588208868711 3.71502515555333 3.51920879070787 3.5184367017953 3.97729061325617 0.914118024748399 3.55684986694108 2.30309049290467 3.33001910150266 4.00299691430421 3.20995016541292 4.49946929110138 2.85711970920584 1.87824977196372 4.23149009839647 -0.693147180559945 2.4838165987895 1.09073863255276 3.24482325124386 1.86713206369353 5.04397744163811 2.81839057968535 2.96094995898376 3.26775971084165 1.79797601595138 3.0254643500027 4.41037464747793 3.99399565734767 -0.693147180559945 2.82701882268711 1.93204802024154 0.586959408101711 3.60472845374834 3.28054727972273 3.17928777909445 3.37385853411425 3.33119608918242 3.40392611483518 2.54709244690223 3.59036321079258 3.0488600391482 4.16109880249606 4.20404228930996 1.11653284678538 1.71884094474501 3.23255641546607 3.08016846465773 3.13539856843796 2.55851300485114 3.04772205242933 3.62851532544625 3.27588294676612 2.68167167759311 3.39444883825948 3.62491048808863 3.4786451179153 2.07866834016353 2.36063265173579 1.69689288139871 3.44261937051319 3.83001659180943 4.70792215459646 3.25303077640354 2.37183580548753 2.77745729596949 2.85798525674777 2.54536146087103 1.40253676900889 2.25667694036259 3.84816015632514 3.82118465957351 4.36389024772748 2.74666637578677 2.12785102509053 -0.693147180559945 3.85959913647804 1.53356277105709 2.07214156840025
"PAXIP1-AS1" 5.11874982520535 5.87292812802808 5.5094810907629 6.1017466664536 5.48345777527958 6.01986906883625 5.9465769345969 5.58266272506276 5.89702754255194 5.68024787572853 5.91603544183081 5.10510252265882 5.99756996330544 5.45717702567267 5.54170214856676 5.51874831939749 5.56675921440799 6.47980203183409 5.75800435555332 5.91881526775641 4.74930713181849 5.28591506804193 6.03283091109822 5.66175294090981 5.18676298700604 5.61527303301894 4.59298752144116 5.5791429903178 6.40190871451354 6.40671639102879 5.35665179914723 5.50043098176037 5.41047569964271 6.53718337170426 5.1846637521296 5.74347050709863 6.4754618702851 5.55681641424012 5.54755785509626 5.94261199650399 5.33736018216691 5.59317211410952 5.6312891716205 5.19926281520794 5.45313492042963 5.31248547814543 5.74491254600582 4.95925469442793 5.57812136953535 5.91510968156858 5.3646420237955 5.85538660290249 5.50203221927813 5.8352914387798 5.67097387925156 5.24424945396976 5.68035726871667 5.63962842804662 5.8736731532335 5.61755382116927 5.92307130849576 5.37472866466793 5.53569859883482 5.90760403712994 5.67097084558201 6.11744366051414 5.40292517415155 6.11942978012935 5.51425729794518 5.219746824723 5.97327988222186 6.08900280121398 6.32023640269107 5.53773999914216 5.62679755070188 5.41251780358985 5.20628667655182 5.31779684474637 5.56510081858709 5.37179761906494
"RP11-196G18.24" 2.37505295469305 4.1788707317162 3.16647478841818 3.10181228449375 3.23707473856627 3.17423029019487 3.23047215391051 -0.693147180559945 3.30240277912662 0.938518508195106 3.62229780095419 2.72483674697398 3.51933616156274 3.60103716373575 4.15386919637781 2.08861911832498 2.18818420497534 4.10787218121949 2.18472977224245 1.35671709423044 3.61406691190893 3.37428707165909 3.45728026586001 3.28916034211883 3.54396842200784 3.3415991885884 2.54500311141701 3.40402223067849 3.48629995679403 3.97544008814194 2.08952143823378 2.25154195551301 1.94591681974712 3.25208129589301 3.94035196018372 2.90123900259373 3.77929259807488 2.58700345540287 3.65617204670851 3.36429893700195 2.80225318771901 3.08888403563192 4.01355451975409 2.43775968885374 3.42188590567095 -0.693147180559945 3.20392869561798 3.59353220417622 3.7811586125025 3.21860964255252 3.2568802189557 3.38657420044314 3.88218093220995 2.31782891772985 2.64494038103616 3.60530406167208 3.89316957493463 3.69013029927385 3.55111486094447 2.86178627423738 3.36089628687307 3.03458007578238 3.84812150324974 3.6516930769434 2.86300179798929 4.18408900551848 3.40755322735454 3.61373045304932 2.50436600856705 2.89137484129031 2.64551935587707 4.16569403292404 3.09399660197337 3.35651970236902 3.43937525185597 3.53242235181513 4.01986434934973 0.580323275606697 3.24459015884409 -0.693147180559945
"RP11-508N22.12" 2.63626123983728 3.89720440737555 3.15870351364048 4.32061290684539 1.96803880227891 4.26198927793268 4.16834302094088 2.36244132891878 4.00807755462213 2.97732756720164 2.55273501775444 2.77677570752364 2.89317693196263 3.1437045660176 3.25760304736983 1.99913814018232 1.66103530276225 3.35594046203369 2.61636368284309 1.09490960065249 2.91649615701052 3.51439522666025 2.73362871453595 1.96584165172659 3.17634814892379 2.27417199722954 1.54888513399156 1.28179324837265 4.04393607113531 3.71625356192162 1.94388293812045 1.84332656258944 1.59093643408849 3.95527787612508 2.30988859504582 2.40163837055615 3.54917927548744 3.00444493409156 3.33180124621702 1.74377915642197 2.64057707986033 2.7991598724512 2.70958775788642 2.24263997629997 2.47060332049689 1.47053278321056 3.83247957514727 3.57689888394938 3.47650331772137 2.86291652205767 2.22187118803309 4.28561918149848 3.50534375478449 2.97620240588742 2.11226056544676 2.10621256173632 2.76980245671276 3.89825286246523 3.39721489035244 3.93000487209863 2.35273730832365 1.99833663203996 2.92460810453034 2.42660917667388 1.12210954837967 3.67696464041734 3.06289970019444 4.02139402722689 3.13051461537304 2.77300386083193 2.90720690456819 2.85173418739319 2.61166351354212 2.0468832752644 3.17516953146733 3.68305591080934 3.87157136587862 1.74638254724754 4.01878906850488 2.20456495490592
"RP11-305L7.7" 2.67944620633089 2.9559056118842 -0.693147180559945 2.4129628566033 1.56372058141646 3.20031197591784 3.03034088260655 -0.693147180559945 2.76367486232358 -0.693147180559945 2.12000989944716 1.68346866447508 3.06988330008224 1.92873360146926 2.16202346310312 1.6431246389618 2.5333032936018 2.96279021242937 1.9195877316128 1.72707511183976 2.71917946793043 2.73640349478406 3.06450413075091 2.045115273461 2.52565790325971 2.21434868495518 -0.693147180559945 0.745783120689791 3.46673279883715 2.80130102890791 1.56347214095709 1.58577698317898 1.19232469799499 3.28930508915256 2.41739461319737 1.32681688794894 2.77785560490161 2.40573653745299 2.86376574202167 1.13206647907865 1.63640026689012 2.16236765729737 2.41254831061249 1.414301607653 0.464172539770742 1.49727924776758 3.0328768339169 1.49908610810569 2.99446284351474 1.26661854469987 2.01157061640644 2.8811580220551 2.33743665319437 1.69061743494516 1.01545244053277 1.26003421776416 2.26864295829136 3.46337836309455 2.26725841721885 1.5580168273348 1.10818837933991 1.04991277490587 3.35021870526573 1.98466310113011 1.73738079169316 2.97594068790332 2.22951282169017 3.59084790764368 1.25202170350382 2.2010347779661 1.78753463981637 2.59382986852595 2.65380782941473 2.54719705348457 2.85770242929946 3.12620946119978 2.6507255032815 -0.693147180559945 2.9497577050428 1.82608592076545
"RP11-285F16.1" 1.00125081555441 1.57899514487237 2.71823447704954 1.20785200624903 2.66426399362599 2.67824687279242 2.51739418744881 1.86929478775079 1.17181227011165 -0.693147180559945 3.08380484824328 2.42942955306423 1.51431559964196 1.6269188026661 2.1922848984567 1.61572482323916 2.57148247932594 2.71483435372657 2.09899303570412 -0.693147180559945 -0.693147180559945 2.1115008009946 2.31861611905264 2.32727017682532 0.998307067018813 1.93703013505767 1.18439471678794 2.42701259193643 2.0780354367053 2.9953371213659 2.05124869490024 1.6898200556861 2.1022251952959 1.94484640741694 2.46188994620505 1.82891774415872 2.76891458638632 2.11073539943405 0.940157006386069 1.12244129159734 1.00462926318618 1.21187523191508 2.16751136740806 2.40757498861053 1.86428525219112 2.48441555255726 1.49281460549284 2.09733302837503 1.55865262485376 2.36311654301675 2.30769479408563 3.36275758183296 2.31582325945911 3.18246015939978 1.57720045612369 1.849972567818 2.37143837148001 2.5434162449812 1.44619128041514 1.26109847057383 2.07133985846984 1.99299835017728 1.89569943248861 3.34962546991277 -0.693147180559945 0.728443684293335 2.00466334312031 2.81483683215434 1.16992193784584 2.03221893276982 1.87704959974222 1.67410694905836 2.15506926880895 2.38464288461072 1.63768574669318 1.49254480582135 2.23649864645593 1.74331451318535 1.18063450738484 -0.693147180559945
"RP11-212P7.2" 5.67625008747338 7.02201000470217 6.80239226048416 6.04851865555801 6.38148294057208 6.50756814436917 6.95507650315391 5.95075214469952 6.55102956212761 6.76957482610272 6.89164641854357 5.90575494434568 6.06417779581725 6.18631941264916 5.88641378179086 5.86031704736485 6.42821082615003 6.24780115548717 5.80317472794107 6.16526767558884 5.6298903821971 5.88983948603403 6.52887430345023 6.73313246456246 5.66270133504896 5.54991486789693 5.90089304377102 5.69547277854632 6.46375564626666 6.82244882159508 5.85659723032699 6.72994315906722 6.29052245417801 6.38099386136907 5.77084746247174 5.94175708529864 6.79862339273792 5.94815157761465 5.80618147650335 6.31499357650927 5.14930674728573 6.0737785131158 6.03358814433939 6.11294027517211 6.03861009102397 6.33588565152576 6.43721526525526 5.62343326958945 6.0658786181801 6.38805314751082 5.97468603014345 5.86056026874164 6.14647210319412 6.63191135621766 6.47250843374685 5.65281649798567 5.99358854842879 6.12181613496665 6.21206215633222 5.4448734850578 6.21848518586469 6.04332426027787 6.2721388527046 6.35944738110818 6.52674564074376 6.81686954742869 6.22533634535195 6.52876216057751 6.46210686359784 5.90499070017894 6.11448220752231 6.44263742530319 6.36455657740721 5.7724399746465 5.41629917632847 5.79731244562795 5.66721284264573 6.74476069399822 6.09666217529603 6.70292214832355
"RP11-496H1.2" 1.5980468903706 2.21922081744431 3.2790578490912 3.62438782653919 3.07952089892901 3.43962847117881 3.2170103805132 2.80072618900549 2.6489500398965 3.82098197620938 3.27391285221905 3.7821333656396 2.77926576767543 1.99907973187383 2.77946722387064 2.33392122212103 2.63792469508379 3.46243460801738 2.76101589083103 3.40842656659512 3.49179766944506 2.30772626032313 2.87654668237336 2.60268206373729 2.80633824155805 2.44553921367448 3.43255989653431 2.5550099356855 2.00319483652479 3.17909272744992 2.71172436353758 1.83070073941211 3.1033463352153 2.03363494991698 2.77539809239078 1.92621648736495 2.23255014945683 2.35902232913799 2.37972361065569 3.26665425709047 2.96849490421413 2.47982010654605 1.73126996070293 2.68393908345584 2.34361877208732 2.76162115441429 2.95071143813741 2.55894540638056 2.44722862083897 2.55519347064671 2.4816909294413 3.01347799731125 2.24550367564837 4.92300346522047 1.57720045612369 2.5030158606106 3.10019044312274 1.78044098265924 3.21305509848116 3.16651265728713 2.45557846600383 1.72777651074011 3.44317119909663 3.04843844750825 2.75500846260544 3.14810470596508 0.802404449596108 2.56578008790777 3.16272018642643 1.65898972463247 2.74634065724572 2.64157433727756 3.09900916116716 2.13600229897264 1.74460838329252 2.86845213508717 2.7404974707381 2.60569602717703 2.95000077485264 2.30936655666283
"RP11-563N4.1" 1.65448446978811 1.91706726667015 1.18547184229167 2.99080606180803 1.2997411714025 3.48090987824408 3.20208852617463 2.39876291123135 2.85430077532111 2.21830576691193 2.04620284279018 1.47803105824898 2.73332446933394 2.19003895476732 2.54065410252458 2.17966599037382 2.36193748956461 2.99892696953162 2.47007268250485 1.21370918431776 2.7053990472413 2.4448379325105 2.54833049458253 2.03833511964295 3.19989703384892 2.28442310587112 1.87143516074893 1.54742314168286 2.78303371278459 3.31420049146897 2.56155348801661 2.20111396487395 1.57546671972633 3.05436420267087 1.99646861889495 2.7936745806963 3.00967557604395 2.44820378575791 2.98395933871802 1.93295003297983 0.603766959359459 2.69924233827153 1.87219253535489 2.48429861852354 2.16563125768827 1.65338854668828 2.39574391433764 2.44353359783864 2.45519455784167 2.23100805177814 2.1659415219733 2.16793775670097 1.53338205261986 2.95791901930795 2.29246014922844 2.23724579722287 2.03393721686899 2.32027707766459 1.74564944290402 2.24976759621734 2.26853315875236 0.863170537241583 1.83400015886396 2.64235029337943 2.72597673219338 3.08542853887509 1.28763738490427 3.14520705270436 1.15047819682675 1.55448603661829 1.98246109796693 2.96418413678678 3.23665226232821 1.37406054011573 3.3372702888863 2.75210029102223 2.76055060886342 1.1686504672327 2.95490148213577 0.483639145226571
"RP11-438L19.1" 1.00125081555441 1.22379106567282 2.47630319766532 2.47529026663825 0.853415028544759 2.91202277692834 3.10502585357746 2.52312082870368 2.51127486856059 -0.693147180559945 1.26659935420587 0.718007325340335 2.62430721251178 1.8897273014187 2.03533066741308 1.75557759032342 1.40995568394768 2.80713018036078 1.76824613593598 1.09073863255276 1.40949369157391 2.65537662709166 2.61096456221673 2.38875523745219 2.93188107797799 2.27184824434343 1.53752541003815 2.10804627420727 3.48918596992575 3.15071711216394 0.947524347568247 1.6898200556861 1.11888990856423 2.19057195293156 2.46188994620505 1.82891774415872 2.56495840028795 1.47639888629403 2.65576618608488 1.12244129159734 1.00462926318618 2.35225362355217 1.8987266297411 -0.693147180559945 1.24578484487065 -0.693147180559945 2.75583530867311 2.48212194090412 2.19776079917836 2.71625446314322 2.55851300485114 3.17405285446866 2.55611213945436 3.07940162955634 0.460802547085758 2.05726703534081 2.37143837148001 2.07564044462619 1.64550664149959 1.51272029079411 1.69689288139871 -0.693147180559945 2.87583147593707 3.19358185349524 -0.693147180559945 2.68421387636706 1.37669774453485 2.56578008790777 0.621044424639299 1.05674811503888 1.61455448473498 2.31925132878692 2.7634098733722 2.45545536574241 2.62823845883452 2.45848887191238 2.93929819474819 -0.693147180559945 2.24690633264427 1.76054062799084
"AP000230.1" 4.13980300839382 3.87530525014074 4.06690524316246 2.23311555227573 3.1176904147322 3.9154155965292 2.53199876954015 3.77590737845035 2.21171632232172 4.47377892416811 3.22770437573612 3.90283982977182 3.17686319767993 3.51456781904658 3.20759727495762 3.16371027793795 3.49880808841906 2.76436307917685 2.793863745169 3.8297790268139 3.69406995100475 3.16081781232516 2.87469777751359 3.24333619513342 2.573167317038 3.48276024323772 4.13617056119413 3.77458918245506 3.48333522989475 3.29753452047813 3.37850408003009 2.7759414050745 3.06030066996883 4.22291221232451 3.45273273464022 2.99295627813232 2.59578407581599 3.51814201253136 2.93419691515267 2.67033381648543 3.11504191973193 2.78907067084973 2.97873692683275 3.97368007628479 3.54066797769298 3.61959781827264 3.14949357143427 3.27877728740097 3.35197223505695 3.08139966987268 2.47351954636212 3.78566608567129 3.59998405994501 4.23939554692344 4.11255320159331 3.38362447774663 3.55885691777675 3.01388231721797 3.06763087965751 3.24893512060815 3.88094463227548 3.87761286645049 3.96248605581585 3.1335135574612 4.00149985971169 3.71687454106045 3.95226794264395 3.53807613893192 3.15377969165346 4.16200579819815 4.13735205607421 2.77275402521541 2.84833636031146 3.26522073784468 2.88860669153591 3.61246053330697 3.70982813696095 3.1893049814476 2.81805780763387 3.16726366585564
"RP11-804H8.6" 3.09425865357539 4.12004853919065 3.51675358399419 3.91224710834349 3.42482673467889 4.85910680380586 7.59608985120783 1.65985399213528 5.71408230816271 1.8267539105932 5.31853330591976 4.64923734723457 3.52441546184822 2.95041663489674 4.12350420474207 1.33694987837 3.73434876603629 6.58644626514438 4.11664403233485 3.6998238393219 1.39031904046187 5.04445850084037 5.96382525741891 3.92757298056935 3.94500337167327 3.22208176040972 1.09677544244474 4.78762525264008 5.84796256388481 7.48366759186522 3.38554770137824 4.33583527769314 3.83871439622405 4.31130350942333 3.48519092803843 1.85657034257181 4.67984399599436 4.96131994840574 3.07553191742676 0.784583118422464 1.80186171151358 3.31431711078624 2.36877215384628 2.71655575957168 0.221028062252759 4.43768101310536 4.44169473681315 3.0687148842562 3.82470997420012 0.823902039766586 2.2552807261129 4.24525450052392 5.21746964491812 5.24132005273416 3.37421879513299 2.4535535592573 4.59995345012164 4.09094224027875 4.15420010600187 3.89999816081598 1.43969347753938 4.22724704911828 5.36513188284127 5.52939608557677 0.420616034071119 1.79389744660377 3.16408505377394 3.67864092649156 0.833989125137706 2.39976563387274 3.95267723535735 4.79554601702321 4.84344319375515 4.39743307076341 3.78749210808934 5.55041454607819 6.30708991382811 1.05400493136198 4.76782090919953 0.279418207749818
